,period_open,period_close,transactions,returns,positions,gross_leverage,starting_exposure,net_leverage,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,TSLA,algorithm_period_return,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algo_volatility,benchmark_period_return,benchmark_volatility
2017-09-08 20:00:00+00:00,2017-09-08 13:31:00+00:00,2017-09-08 20:00:00+00:00,[],-0.02165912209750298,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 343.40000000000003}]",1.054424954658422,35061.0,1.054424954658422,34340.0,35061.0,34340.0,-1772.4854999999998,-1772.4854999999998,32567.5145,1,0,34340.0,0.0,34340.0,-720.9999999999964,0.0,0.0,[],343.40000000000003,31.5675145,,,1.1579088363407184,1.896684918323583,-0.5871291528850296,4.499377609130635,0.0,0.0,1431,2017-09,0.8018865347099726,0.0,0.0
2017-09-11 20:00:00+00:00,2017-09-11 13:31:00+00:00,2017-09-11 20:00:00+00:00,[],0.062301346330865925,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 363.69}]",1.0512330656893196,34340.0,1.0512330656893196,36369.0,34340.0,36369.0,-1772.4854999999998,-1772.4854999999998,34596.5145,1,0,36369.0,0.0,36369.0,2028.9999999999964,0.0,0.0,[],363.69,33.5965145,,,1.1706312053979653,1.9184259841019362,-0.5871291528850296,4.499377609130635,0.0,0.0,1432,2017-09,0.8019833597559565,0.0,0.0
2017-09-12 20:00:00+00:00,2017-09-12 13:31:00+00:00,2017-09-12 20:00:00+00:00,[],-0.0027170367118919403,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 362.75}]",1.0513726470573617,36369.0,1.0513726470573617,36275.0,36369.0,36275.0,-1772.4854999999998,-1772.4854999999998,34502.5145,1,0,36275.0,0.0,36275.0,-94.0,0.0,0.0,[],362.75,33.5025145,,,1.1696203372244491,1.9167745947258386,-0.5871291528850296,4.499377609130635,0.0,0.0,1433,2017-09,0.8017078409538946,0.0,0.0
2017-09-13 20:00:00+00:00,2017-09-13 13:31:00+00:00,2017-09-13 20:00:00+00:00,[],0.01008622139699411,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 366.23}]",1.0508596652138378,36275.0,1.0508596652138378,36623.0,36275.0,36623.0,-1772.4854999999998,-1772.4854999999998,34850.5145,1,0,36623.0,0.0,36623.0,348.0,0.0,0.0,[],366.23,33.850514499999996,,,1.1714178852348636,1.9197305905128574,-0.5871291528850296,4.499377609130635,0.0,0.0,1434,2017-09,0.8014325035879429,0.0,0.0
2017-09-14 20:00:00+00:00,2017-09-14 13:31:00+00:00,2017-09-14 20:00:00+00:00,[],0.03273983229142852,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 377.64}]",1.0492473163361882,36623.0,1.0492473163361882,37764.0,36623.0,37764.0,-1772.4854999999998,-1772.4854999999998,35991.5145,1,0,37764.0,0.0,37764.0,1141.0,0.0,0.0,[],377.64,34.991514499999994,,,1.178050728031622,1.9308224075951737,-0.5871291528850296,4.499377609130635,0.0,0.0,1435,2017-09,0.8012452735417857,0.0,0.0
2017-09-15 20:00:00+00:00,2017-09-15 13:31:00+00:00,2017-09-15 20:00:00+00:00,[],0.006029198910204148,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 379.81}]",1.0489521739424026,37764.0,1.0489521739424026,37981.0,37764.0,37981.0,-1772.4854999999998,-1772.4854999999998,36208.5145,1,0,37981.0,0.0,37981.0,217.0,0.0,0.0,[],379.81,35.20851449999999,,,1.17896088282755,1.9323150581059245,-0.5871291528850296,4.499377609130635,0.0,0.0,1436,2017-09,0.8009666165870517,0.0,0.0
2017-09-18 20:00:00+00:00,2017-09-18 13:31:00+00:00,2017-09-18 20:00:00+00:00,[],0.01433364519828606,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 385.0}]",1.0482604261173187,37981.0,1.0482604261173187,38500.0,37981.0,38500.0,-1772.4854999999998,-1772.4854999999998,36727.5145,1,0,38500.0,0.0,38500.0,519.0,0.0,0.0,[],385.0,35.72751449999999,,,1.1816721009436124,1.9367879570340372,-0.5871291528850296,4.499377609130635,0.0,0.0,1437,2017-09,0.8006999527032288,0.0,0.0
2017-09-19 20:00:00+00:00,2017-09-19 13:31:00+00:00,2017-09-19 20:00:00+00:00,[],-0.02695526810015947,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 375.1}]",1.0495973355953447,38500.0,1.0495973355953447,37510.0,38500.0,37510.0,-1772.4854999999998,-1772.4854999999998,35737.5145,1,0,37510.0,0.0,37510.0,-990.0,0.0,0.0,[],375.1,34.737514499999996,,,1.1752083125750645,1.925927561149881,-0.5871291528850296,4.499377609130635,0.0,0.0,1438,2017-09,0.8005245366933035,0.0,0.0
2017-09-20 20:00:00+00:00,2017-09-20 13:31:00+00:00,2017-09-20 20:00:00+00:00,[],-0.003329834255821007,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 373.91}]",1.0497630382648329,37510.0,1.0497630382648329,37391.0,37510.0,37391.0,-1772.4854999999998,-1772.4854999999998,35618.5145,1,0,37391.0,0.0,37391.0,-119.0,0.0,0.0,[],373.91,34.618514499999996,,,1.174063492072462,1.924056258028981,-0.5871291528850296,4.499377609130635,0.0,0.0,1439,2017-09,0.800251600311129,0.0,0.0
2017-09-21 20:00:00+00:00,2017-09-21 13:31:00+00:00,2017-09-21 20:00:00+00:00,[],-0.020859937884270874,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 366.48}]",1.0508232072103194,37391.0,1.0508232072103194,36648.0,37391.0,36648.0,-1772.4854999999998,-1772.4854999999998,34875.5145,1,0,36648.0,0.0,36648.0,-743.0,0.0,0.0,[],366.48,33.875514499999994,,,1.1689961518226277,1.915603730438656,-0.5871291528850296,4.499377609130635,0.0,0.0,1440,2017-09,0.8000396196164603,0.0,0.0
2017-09-22 20:00:00+00:00,2017-09-22 13:31:00+00:00,2017-09-22 20:00:00+00:00,[],-0.04412838124581653,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 351.09000000000003}]",1.0531694907696485,36648.0,1.0531694907696485,35109.0,36648.0,35109.0,-1772.4854999999998,-1772.4854999999998,33336.5145,1,0,35109.0,0.0,35109.0,-1539.0,0.0,0.0,[],351.09000000000003,32.33651449999999,,,1.158579059682012,1.8977708414452148,-0.5871291528850296,4.499377609130635,0.0,0.0,1441,2017-09,0.8000119607868836,0.0,0.0
2017-09-25 20:00:00+00:00,2017-09-25 13:31:00+00:00,2017-09-25 20:00:00+00:00,[],-0.018298253706157563,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 344.99}]",1.0541605339609263,35109.0,1.0541605339609263,34499.0,35109.0,34499.0,-1772.4854999999998,-1772.4854999999998,32726.5145,1,0,34499.0,0.0,34499.0,-609.9999999999964,0.0,0.0,[],344.99,31.726514499999993,,,1.154102875890436,1.8903310609219026,-0.5871291528850296,4.499377609130635,0.0,0.0,1442,2017-09,0.7997870896545083,0.0,0.0
2017-09-26 20:00:00+00:00,2017-09-26 13:31:00+00:00,2017-09-26 20:00:00+00:00,[],0.0007944628506038054,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 345.25}]",1.054117539586159,34499.0,1.054117539586159,34525.0,34499.0,34525.0,-1772.4854999999998,-1772.4854999999998,32752.5145,1,0,34525.0,0.0,34525.0,26.0,0.0,0.0,[],345.25,31.75251449999999,,,1.153875423898385,1.889960181867382,-0.5871291528850296,4.499377609130635,0.0,0.0,1443,2017-09,0.7995106214471901,0.0,0.0
2017-09-27 20:00:00+00:00,2017-09-27 13:31:00+00:00,2017-09-27 20:00:00+00:00,[],-0.01306769897010518,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 340.97}]",1.054834095033353,34525.0,1.054834095033353,34097.0,34525.0,34097.0,-1772.4854999999998,-1772.4854999999998,32324.5145,1,0,34097.0,0.0,34097.0,-428.0,0.0,0.0,[],340.97,31.324514499999985,,,1.1505787332947792,1.8845141101955643,-0.5871291528850296,4.499377609130635,0.0,0.0,1444,2017-09,0.7992640946254078,0.0,0.0
2017-09-28 20:00:00+00:00,2017-09-28 13:31:00+00:00,2017-09-28 20:00:00+00:00,[],-0.004238269379111648,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 339.6}]",1.055067485872511,34097.0,1.055067485872511,33960.0,34097.0,33960.0,-1772.4854999999998,-1772.4854999999998,32187.5145,1,0,33960.0,0.0,33960.0,-137.0,0.0,0.0,[],339.6,31.187514499999985,,,1.1492459656112202,1.8823343462852602,-0.5871291528850296,4.499377609130635,0.0,0.0,1445,2017-09,0.798994082798623,0.0,0.0
2017-09-29 20:00:00+00:00,2017-09-29 13:31:00+00:00,2017-09-29 20:00:00+00:00,[],0.004660192075408576,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 341.1}]",1.0548120511859376,33960.0,1.0548120511859376,34110.0,33960.0,34110.0,-1772.4854999999998,-1772.4854999999998,32337.5145,1,0,34110.0,0.0,34110.0,150.0,0.0,0.0,[],341.1,31.337514499999983,,,1.1498654388566116,1.883348787846588,-0.5871291528850296,4.499377609130635,0.0,0.0,1446,2017-09,0.7987176791086016,0.0,0.0
2017-10-02 20:00:00+00:00,2017-10-02 13:31:00+00:00,2017-10-02 20:00:00+00:00,[],0.0013297249545880518,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 341.53000000000003}]",1.0547392630219017,34110.0,1.0547392630219017,34153.0,34110.0,34153.0,-1772.4854999999998,-1772.4854999999998,32380.5145,1,0,34153.0,0.0,34153.0,43.0,0.0,0.0,[],341.53000000000003,31.38051449999999,,,1.1497575114250815,1.8831729429214419,-0.5871291528850296,4.499377609130635,0.0,0.0,1447,2017-10,0.7984420339349061,0.0,0.0
2017-10-03 20:00:00+00:00,2017-10-03 13:31:00+00:00,2017-10-03 20:00:00+00:00,[],0.020413511341828672,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 348.14}]",1.0536441966060606,34153.0,1.0536441966060606,34814.0,34153.0,34814.0,-1772.4854999999998,-1772.4854999999998,33041.5145,1,0,34814.0,0.0,34814.0,660.9999999999964,0.0,0.0,[],348.14,32.041514499999984,,,1.153767367269541,1.8898127775384146,-0.5871291528850296,4.499377609130635,0.0,0.0,1448,2017-10,0.7981967523727709,0.0,0.0
2017-10-04 20:00:00+00:00,2017-10-04 13:31:00+00:00,2017-10-04 20:00:00+00:00,[],0.02079202513553069,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 355.01}]",1.0525515435908095,34814.0,1.0525515435908095,35501.0,34814.0,35501.0,-1772.4854999999998,-1772.4854999999998,33728.5145,1,0,35501.0,0.0,35501.0,687.0,0.0,0.0,[],355.01,32.72851449999999,,,1.1578547867695348,1.8965833842711373,-0.5871291528850296,4.499377609130635,0.0,0.0,1449,2017-10,0.797953090229777,0.0,0.0
2017-10-05 20:00:00+00:00,2017-10-05 13:31:00+00:00,2017-10-05 20:00:00+00:00,[],0.0009487521307824931,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 355.33}]",1.0525017324602681,35501.0,1.0525017324602681,35533.0,35501.0,35533.0,-1772.4854999999998,-1772.4854999999998,33760.5145,1,0,35533.0,0.0,35533.0,32.0,0.0,0.0,[],355.33,32.76051449999999,,,1.1576612739520242,1.896267868349331,-0.5871291528850296,4.499377609130635,0.0,0.0,1450,2017-10,0.7976785010958151,0.0,0.0
2017-10-06 20:00:00+00:00,2017-10-06 13:31:00+00:00,2017-10-06 20:00:00+00:00,[],0.0045911622585017575,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 356.88}]",1.0522617901019902,35533.0,1.0522617901019902,35688.0,35533.0,35688.0,-1772.4854999999998,-1772.4854999999998,33915.5145,1,0,35688.0,0.0,35688.0,155.0,0.0,0.0,[],356.88,32.91551449999999,,,1.158262374769737,1.8972522525256867,-0.5871291528850296,4.499377609130635,0.0,0.0,1451,2017-10,0.7974034856250876,0.0,0.0
2017-10-09 20:00:00+00:00,2017-10-09 13:31:00+00:00,2017-10-09 20:00:00+00:00,[],-0.04110213336141488,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 342.94}]",1.0545019359415133,35688.0,1.0545019359415133,34294.0,35688.0,34294.0,-1772.4854999999998,-1772.4854999999998,32521.5145,1,0,34294.0,0.0,34294.0,-1393.9999999999964,0.0,0.0,[],342.94,31.521514499999995,,,1.1486005024868657,1.8807764742961526,-0.5871291528850296,4.499377609130635,0.0,0.0,1452,2017-10,0.7973468015884189,0.0,0.0
2017-10-10 20:00:00+00:00,2017-10-10 13:31:00+00:00,2017-10-10 20:00:00+00:00,[],0.0388973274906983,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 355.59000000000003}]",1.0524613303926336,34294.0,1.0524613303926336,35559.0,34294.0,35559.0,-1772.4854999999998,-1772.4854999999998,33786.5145,1,0,35559.0,0.0,35559.0,1264.9999999999964,0.0,0.0,[],355.59000000000003,32.78651449999999,,,1.1564728249988452,1.893987941956681,-0.5871291528850296,4.499377609130635,0.0,0.0,1453,2017-10,0.7972074586960061,0.0,0.0
2017-10-11 20:00:00+00:00,2017-10-11 13:31:00+00:00,2017-10-11 20:00:00+00:00,[],-0.002930163157256249,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 354.6}]",1.0526155023992643,35559.0,1.0526155023992643,35460.0,35559.0,35460.0,-1772.4854999999998,-1772.4854999999998,33687.5145,1,0,35460.0,0.0,35460.0,-99.0,0.0,0.0,[],354.6,32.687514499999985,,,1.1554312553481623,1.8922869485743696,-0.5871291528850296,4.499377609130635,0.0,0.0,1454,2017-10,0.7969378003631574,0.0,0.0
2017-10-12 20:00:00+00:00,2017-10-12 13:31:00+00:00,2017-10-12 20:00:00+00:00,[],0.0032059355403022405,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 355.68}]",1.052447359545303,35460.0,1.052447359545303,35568.0,35460.0,35568.0,-1772.4854999999998,-1772.4854999999998,33795.5145,1,0,35568.0,0.0,35568.0,108.0,0.0,0.0,[],355.68,32.79551449999998,,,1.1557313483658325,1.8927780247615449,-0.5871291528850296,4.499377609130635,0.0,0.0,1455,2017-10,0.7966637249117382,0.0,0.0
2017-10-13 20:00:00+00:00,2017-10-13 13:31:00+00:00,2017-10-13 20:00:00+00:00,[],-0.00032548698141587895,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 355.57}]",1.05246443603622,35568.0,1.05246443603622,35557.0,35568.0,35557.0,-1772.4854999999998,-1772.4854999999998,33784.5145,1,0,35557.0,0.0,35557.0,-11.0,0.0,0.0,[],355.57,32.78451449999998,,,1.1552614343541503,1.8920119989911486,-0.5871291528850296,4.499377609130635,0.0,0.0,1456,2017-10,0.7963916308097829,0.0,0.0
2017-10-16 20:00:00+00:00,2017-10-16 13:31:00+00:00,2017-10-16 20:00:00+00:00,[],-0.014710881815395038,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 350.6}]",1.0532477575037933,35557.0,1.0532477575037933,35060.0,35557.0,35060.0,-1772.4854999999998,-1772.4854999999998,33287.5145,1,0,35060.0,0.0,35060.0,-497.0,0.0,0.0,[],350.6,32.28751449999998,,,1.1516162433901982,1.8859790976034605,-0.5871291528850296,4.499377609130635,0.0,0.0,1457,2017-10,0.7961547208512404,0.0,0.0
2017-10-17 20:00:00+00:00,2017-10-17 13:31:00+00:00,2017-10-17 20:00:00+00:00,[],0.015471266261108285,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 355.75}]",1.0524364984741004,35060.0,1.0524364984741004,35575.0,35060.0,35575.0,-1772.4854999999998,-1772.4854999999998,33802.5145,1,0,35575.0,0.0,35575.0,515.0,0.0,0.0,[],355.75,32.80251449999998,,,1.1545593160935317,1.8908345835160763,-0.5871291528850296,4.499377609130635,0.0,0.0,1458,2017-10,0.7958966603356654,0.0,0.0
2017-10-18 20:00:00+00:00,2017-10-18 13:31:00+00:00,2017-10-18 20:00:00+00:00,[],0.011537603215879155,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 359.65000000000003}]",1.0518384074970561,35575.0,1.0518384074970561,35965.0,35575.0,35965.0,-1772.4854999999998,-1772.4854999999998,34192.5145,1,0,35965.0,0.0,35965.0,390.0,0.0,0.0,[],359.65000000000003,33.19251449999998,,,1.1566587108009314,1.8942884322849,-0.5871291528850296,4.499377609130635,0.0,0.0,1459,2017-10,0.7956304313124621,0.0,0.0
2017-10-19 20:00:00+00:00,2017-10-19 13:31:00+00:00,2017-10-19 20:00:00+00:00,[],-0.02292899517524516,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 351.81}]",1.0530549031145937,35965.0,1.0530549031145937,35181.0,35965.0,35181.0,-1772.4854999999998,-1772.4854999999998,33408.5145,1,0,35181.0,0.0,35181.0,-784.0,0.0,0.0,[],351.81,32.40851449999998,,,1.151175958731469,1.8851278543090948,-0.5871291528850296,4.499377609130635,0.0,0.0,1460,2017-10,0.7954343823299054,0.0,0.0
2017-10-20 20:00:00+00:00,2017-10-20 13:31:00+00:00,2017-10-20 20:00:00+00:00,[],-0.02008470026405995,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 345.1}]",1.054142335698698,35181.0,1.054142335698698,34510.0,35181.0,34510.0,-1772.4854999999998,-1772.4854999999998,32737.5145,1,0,34510.0,0.0,34510.0,-670.9999999999964,0.0,0.0,[],345.1,31.737514499999982,,,1.1463375103093907,1.8770712264282903,-0.5871291528850296,4.499377609130635,0.0,0.0,1461,2017-10,0.7952229389892315,0.0,0.0
2017-10-23 20:00:00+00:00,2017-10-23 13:31:00+00:00,2017-10-23 20:00:00+00:00,[],-0.02468116508967111,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 337.02}]",1.0555124475820012,34510.0,1.0555124475820012,33702.0,34510.0,33702.0,-1772.4854999999998,-1772.4854999999998,31929.5145,1,0,33702.0,0.0,33702.0,-808.0,0.0,0.0,[],337.02,30.929514499999982,,,1.1404695826547016,1.8672504089815927,-0.5871291528850296,4.499377609130635,0.0,0.0,1462,2017-10,0.7950375560672748,0.0,0.0
2017-10-24 20:00:00+00:00,2017-10-24 13:31:00+00:00,2017-10-24 20:00:00+00:00,[],0.0010022075343487646,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 337.34000000000003}]",1.0554568682907688,33702.0,1.0554568682907688,33734.0,33702.0,33734.0,-1772.4854999999998,-1772.4854999999998,31961.5145,1,0,33734.0,0.0,33734.0,32.0,0.0,0.0,[],337.34000000000003,30.96151449999998,,,1.140296171652581,1.8669677679109162,-0.5871291528850296,4.499377609130635,0.0,0.0,1463,2017-10,0.794766339107622,0.0,0.0
2017-10-25 20:00:00+00:00,2017-10-25 13:31:00+00:00,2017-10-25 20:00:00+00:00,[],-0.03598077306380443,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 325.84000000000003}]",1.0575267243030197,33734.0,1.0575267243030197,32584.000000000004,33734.0,32584.000000000004,-1772.4854999999998,-1772.4854999999998,30811.514500000005,1,0,32584.000000000004,0.0,32584.000000000004,-1149.9999999999964,0.0,0.0,[],325.84000000000003,29.811514499999983,,,1.1318698112428112,1.8526904299795233,-0.5871291528850296,4.499377609130635,0.0,0.0,1464,2017-10,0.7946643305970101,0.0,0.0
2017-10-26 20:00:00+00:00,2017-10-26 13:31:00+00:00,2017-10-26 20:00:00+00:00,[],0.0010710281703287805,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 326.17}]",1.0574651774791268,32584.000000000004,1.0574651774791268,32617.0,32584.000000000004,32617.0,-1772.4854999999998,-1772.4854999999998,30844.5145,1,0,32617.0,0.0,32617.0,32.99999999999636,0.0,0.0,[],326.17,29.844514499999978,,,1.1317146577170876,1.852437611952025,-0.5871291528850296,4.499377609130635,0.0,0.0,1465,2017-10,0.7943935582034531,0.0,0.0
2017-10-27 20:00:00+00:00,2017-10-27 13:31:00+00:00,2017-10-27 20:00:00+00:00,[],-0.017182958091300105,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 320.87}]",1.0584698626791467,32617.0,1.0584698626791467,32087.0,32617.0,32087.0,-1772.4854999999998,-1772.4854999999998,30314.5145,1,0,32087.0,0.0,32087.0,-530.0,0.0,0.0,[],320.87,29.31451449999998,,,1.1275432655837676,1.8455186185235677,-0.5871291528850296,4.499377609130635,0.0,0.0,1466,2017-10,0.7941689887675504,0.0,0.0
2017-10-30 20:00:00+00:00,2017-10-30 13:31:00+00:00,2017-10-30 20:00:00+00:00,[],-0.0026060123773382626,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 320.08}]",1.058622633988914,32087.0,1.058622633988914,32008.0,32087.0,32008.0,-1772.4854999999998,-1772.4854999999998,30235.5145,1,0,32008.0,0.0,32008.0,-79.0,0.0,0.0,[],320.08,29.23551449999998,,,1.126589461330307,1.8439620015798703,-0.5871291528850296,4.499377609130635,0.0,0.0,1467,2017-10,0.7939021844625996,0.0,0.0
2017-10-31 20:00:00+00:00,2017-10-31 13:31:00+00:00,2017-10-31 20:00:00+00:00,[],0.03786937377897104,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 331.53000000000003}]",1.0564836341354442,32008.0,1.0564836341354442,33153.0,32008.0,33153.0,-1772.4854999999998,-1772.4854999999998,31380.5145,1,0,33153.0,0.0,33153.0,1145.0,0.0,0.0,[],331.53000000000003,30.38051449999998,,,1.134215029743434,1.8567407883044917,-0.5871291528850296,4.499377609130635,0.0,0.0,1468,2017-10,0.7937589278638038,0.0,0.0
2017-11-01 20:00:00+00:00,2017-11-01 13:31:00+00:00,2017-11-01 20:00:00+00:00,[],-0.03330091990684214,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 321.08}]",1.0584293864539531,33153.0,1.0584293864539531,32108.0,33153.0,32108.0,-1772.4854999999998,-1772.4854999999998,30335.5145,1,0,32108.0,0.0,32108.0,-1045.0,0.0,0.0,[],321.08,29.33551449999998,,,1.126421189335185,1.8435769330892855,-0.5871291528850296,4.499377609130635,0.0,0.0,1469,2017-11,0.7936354871890817,0.0,0.0
2017-11-02 20:00:00+00:00,2017-11-02 13:31:00+00:00,2017-11-02 20:00:00+00:00,[],-0.07192889377234724,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 299.26}]",1.0629578768931318,32108.0,1.0629578768931318,29926.0,32108.0,29926.0,-1772.4854999999998,-1772.4854999999998,28153.5145,1,0,29926.0,0.0,29926.0,-2182.0,0.0,0.0,[],299.26,27.153514499999982,,,1.1096355365343853,1.8140918418558578,-0.5871291528850296,4.499377609130635,0.0,0.0,1470,2017-11,0.7939805381913096,0.0,0.0
2017-11-03 20:00:00+00:00,2017-11-03 13:31:00+00:00,2017-11-03 20:00:00+00:00,[],0.02425984862387276,"[{'sid': Equity(2862 [TSLA]), 'amount': 100, 'cost_basis': 27.724854999999998, 'last_sale_price': 306.09000000000003}]",1.061466703959662,29926.0,1.061466703959662,30609.000000000004,29926.0,30609.000000000004,-1772.4854999999998,-1772.4854999999998,28836.514500000005,1,0,30609.000000000004,0.0,30609.000000000004,683.0000000000036,0.0,0.0,[],306.09000000000003,27.83651449999999,,,1.1144294046026963,1.822035491281671,-0.5871291528850296,4.499377609130635,0.0,0.0,1471,2017-11,0.7937569565074809,0.0,0.0
